Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,profit,Rating
320-61-4049,A,Naypyitaw,Normal,Female,Home and lifestyle,96.19,2,9.619,201.999,13/06/2019,12:12,Ewallet,6.4,7.2
941-87-5792,C,Yangon,Member,Male,Health and beauty,75.67,3,11.3505,238.3605,11/02/2019,12:07,Credit card,12.2021027,9.3
821-85-7643,C,Naypyitaw,Member,Female,Fashion accessories,36.21,8,14.484,304.164,25/10/2019,14:55,Ewallet,32.42601516,9.2
842-75-1025,C,Naypyitaw,Normal,Female,Electronic accessories,30.27,7,10.5945,222.4845,08/12/2019,10:11,Credit card,6.4,5.4
908-96-1255,A,Naypyitaw,Member,Male,Fashion accessories,13.38,4,2.676,56.196,16/07/2019,12:40,Ewallet,7.806731297,6.7
666-64-2159,A,Yangon,Normal,Female,Electronic accessories,74.71,4,14.942,313.782,13/07/2019,18:43,Ewallet,0.96,4.9
794-53-1556,C,Yangon,Member,Male,Fashion accessories,75.88,3,11.382,239.022,13/06/2019,16:30,Ewallet,1.543163956,6.1
727-82-7384,B,Yangon,Member,Female,Fashion accessories,23.52,1,1.176,24.696,06/03/2019,18:03,Credit card,4.168933328,9.7
189-47-2018,C,Naypyitaw,Member,Female,Home and lifestyle,90.4,6,27.12,569.52,27/12/2019,13:24,Cash,35.99475627,6.4
913-76-6707,C,Yangon,Normal,Male,Health and beauty,48.91,1,2.4455,51.3555,17/05/2019,14:15,Ewallet,3.99,6.8
276-59-5975,C,Naypyitaw,Normal,Female,Food and beverages,31.57,3,4.7355,99.4455,05/11/2019,10:26,Ewallet,5.39,9.6
943-74-3803,A,Naypyitaw,Member,Female,Electronic accessories,55.04,9,24.768,520.128,06/07/2019,11:32,Credit card,7.100551116,6.2
305-23-3232,B,Naypyitaw,Member,Male,Electronic accessories,87.43,9,39.3435,826.2135,02/09/2019,16:05,Cash,69.1457571,4.4
841-71-8393,A,Yangon,Member,Female,Food and beverages,24.19,5,6.0475,126.9975,19/11/2019,17:04,Ewallet,7.963708488,5.8
333-11-3440,C,Naypyitaw,Member,Male,Fashion accessories,44.69,10,22.345,469.245,13/04/2019,10:38,Credit card,16.25945985,8
843-54-7126,B,Yangon,Member,Female,Health and beauty,44.16,6,13.248,278.208,09/06/2019,15:07,Credit card,13.4061179,9.4
562-42-7174,C,Mandalay,Normal,Female,Electronic accessories,15.66,2,1.566,32.886,07/05/2019,18:14,Credit card,0.24,6.5
985-90-3700,A,Naypyitaw,Normal,Female,Electronic accessories,43,1,2.15,45.15,15/10/2019,17:09,Credit card,0.35,4.2
232-58-3245,C,Naypyitaw,Normal,Female,Food and beverages,36.2,1,1.81,38.01,23/02/2019,13:41,Credit card,3.73,6.4
968-26-2731,C,Mandalay,Member,Female,Fashion accessories,40.37,5,10.0925,211.9425,20/02/2019,14:36,Ewallet,13.37307047,5.7
950-64-2650,C,Mandalay,Normal,Female,Sports and travel,77.21,3,11.5815,243.2115,11/11/2019,11:26,Credit card,6.95,7.1
637-90-3703,B,Naypyitaw,Normal,Male,Electronic accessories,82.92,9,37.314,783.594,14/07/2019,19:26,Cash,44.17,8.8
688-69-9545,C,Yangon,Normal,Male,Home and lifestyle,53.74,8,21.496,451.416,21/07/2019,13:21,Ewallet,4.12,4.9
287-59-3149,B,Yangon,Normal,Female,Sports and travel,69.21,9,31.1445,654.0345,07/09/2019,16:40,Credit card,34.67,4.6
216-92-7648,B,Naypyitaw,Normal,Male,Electronic accessories,21.07,6,6.321,132.741,20/06/2019,17:45,Cash,3.45,7.2
296-37-3393,C,Mandalay,Member,Female,Electronic accessories,79.75,7,27.9125,586.1625,08/06/2019,20:07,Credit card,55.92737693,6.9
144-55-9871,A,Mandalay,Member,Female,Home and lifestyle,60.29,6,18.087,379.827,25/05/2019,13:38,Ewallet,28.12593381,6.7
452-90-3475,A,Yangon,Member,Male,Home and lifestyle,90.03,10,45.015,945.315,22/03/2019,15:16,Credit card,29.13555071,4.1
547-56-7034,C,Naypyitaw,Normal,Male,Fashion accessories,90.02,8,36.008,756.168,19/03/2019,15:04,Cash,0.35,4
386-41-3093,C,Yangon,Member,Male,Sports and travel,15.19,5,3.7975,79.7475,13/05/2019,10:23,Credit card,7.692821581,5.6
753-89-9545,A,Yangon,Member,Female,Sports and travel,52.15,6,15.645,328.545,03/06/2019,13:54,Cash,17.42524345,6.6
127-47-7749,C,Naypyitaw,Normal,Male,Food and beverages,12.82,2,1.282,26.922,14/05/2019,11:00,Credit card,2.45,7.3
782-15-4419,A,Yangon,Normal,Male,Home and lifestyle,98.89,3,14.8335,311.5035,04/07/2019,15:31,Credit card,15.41,9.7
759-87-3951,C,Yangon,Normal,Male,Sports and travel,44.65,7,15.6275,328.1775,06/08/2019,16:07,Cash,5.87,8.2
346-90-1704,B,Naypyitaw,Normal,Male,Fashion accessories,64.78,8,25.912,544.152,25/07/2019,19:11,Credit card,52.17,5.2
790-27-7966,C,Naypyitaw,Member,Female,Food and beverages,99.61,6,29.883,627.543,17/02/2019,16:52,Ewallet,19.52801819,5.9
732-98-4783,A,Yangon,Member,Male,Sports and travel,49.62,1,2.481,52.101,17/10/2019,14:31,Ewallet,6.40300214,10
442-44-4420,C,Mandalay,Member,Female,Fashion accessories,75.07,9,33.7815,709.4115,21/01/2019,14:13,Cash,11.15735526,5.8
446-31-5349,B,Yangon,Normal,Male,Electronic accessories,24.16,10,12.08,253.68,22/05/2019,15:51,Cash,7.82,6
547-28-2627,C,Yangon,Member,Female,Electronic accessories,89.18,10,44.59,936.39,29/12/2019,18:24,Ewallet,43.29422559,5.6
125-42-9783,C,Yangon,Member,Female,Health and beauty,57.94,6,17.382,365.022,01/12/2019,17:53,Credit card,11.88746968,5.1
714-92-6957,A,Yangon,Normal,Female,Electronic accessories,24.05,9,10.8225,227.2725,11/01/2019,11:51,Ewallet,14.17,6.2
591-98-1453,A,Naypyitaw,Normal,Female,Electronic accessories,10.48,8,4.192,88.032,28/03/2019,16:47,Ewallet,1.82,8.6
790-46-5453,A,Mandalay,Member,Male,Home and lifestyle,53.18,4,10.636,223.356,28/06/2019,13:34,Ewallet,16.06317246,4.5
628-36-7515,C,Yangon,Normal,Female,Home and lifestyle,33.13,6,9.939,208.719,09/11/2019,10:29,Ewallet,12.02,6.4
429-94-3191,B,Mandalay,Normal,Male,Sports and travel,66.21,4,13.242,278.082,05/04/2019,18:35,Credit card,7.1,4.3
571-39-8375,A,Mandalay,Member,Male,Sports and travel,65.6,1,3.28,68.88,21/08/2019,18:15,Ewallet,3.685899452,7.4
159-26-3542,A,Yangon,Member,Female,Fashion accessories,93.25,1,4.6625,97.9125,02/12/2019,14:42,Credit card,12.34533883,8.1
942-41-3880,C,Mandalay,Member,Male,Fashion accessories,53.79,9,24.2055,508.3155,04/12/2019,18:30,Cash,18.45824422,4.7
181-72-3550,A,Yangon,Normal,Female,Fashion accessories,13.89,10,6.945,145.845,11/11/2019,18:09,Credit card,11.45,9
923-99-6989,B,Naypyitaw,Member,Female,Sports and travel,23.78,5,5.945,124.845,09/05/2019,11:52,Ewallet,7.453889952,5
763-10-2341,C,Naypyitaw,Normal,Female,Fashion accessories,94.78,7,33.173,696.633,20/03/2019,12:14,Ewallet,45.45,9.8
551-46-2768,A,Yangon,Member,Female,Home and lifestyle,12.68,9,5.706,119.826,22/08/2019,16:08,Credit card,8.863006345,7.3
704-92-3311,A,Yangon,Member,Male,Fashion accessories,99.22,4,19.844,416.724,13/11/2019,11:17,Credit card,10.80881705,9.2
387-52-8764,C,Yangon,Member,Male,Health and beauty,46.33,8,18.532,389.172,26/08/2019,15:05,Ewallet,41.19884272,8.1
845-99-2032,C,Naypyitaw,Normal,Female,Sports and travel,97.33,2,9.733,204.393,05/09/2019,17:04,Ewallet,5.95,4.4
509-63-1691,C,Naypyitaw,Normal,Female,Fashion accessories,94.98,2,9.498,199.458,30/11/2019,17:35,Ewallet,6.43,7.8
178-21-2675,A,Mandalay,Member,Female,Food and beverages,49.36,7,17.276,362.796,15/09/2019,11:10,Cash,20.37371713,9.9
223-22-7520,B,Naypyitaw,Member,Female,Electronic accessories,60.01,1,3.0005,63.0105,10/06/2019,14:12,Cash,5.617197344,5.3
364-13-5535,A,Mandalay,Member,Female,Health and beauty,75.37,2,7.537,158.277,22/08/2019,14:15,Credit card,16.77121641,9.9
369-54-2616,A,Yangon,Member,Female,Home and lifestyle,73.28,4,14.656,307.776,15/11/2019,10:25,Credit card,16.39743856,5.4
250-86-9620,A,Naypyitaw,Normal,Male,Home and lifestyle,40.92,4,8.184,171.864,19/12/2019,17:58,Credit card,12.67,7.2
151-20-6653,C,Mandalay,Normal,Male,Electronic accessories,91.26,3,13.689,287.469,10/04/2019,11:46,Cash,20.58,5.2
535-71-8205,B,Yangon,Normal,Male,Sports and travel,61.38,3,9.207,193.347,29/11/2019,15:19,Cash,2.32,6
472-33-7057,B,Naypyitaw,Member,Male,Home and lifestyle,45.63,10,22.815,479.115,21/09/2019,12:09,Cash,47.61142068,8.3
109-95-9858,C,Naypyitaw,Member,Female,Home and lifestyle,71.19,6,21.357,448.497,29/09/2019,15:53,Ewallet,47.59000894,7.7
991-93-1440,C,Mandalay,Normal,Male,Food and beverages,75.66,9,34.047,714.987,24/04/2019,11:05,Credit card,21.42,6.6
372-10-4278,A,Naypyitaw,Member,Female,Sports and travel,92.03,6,27.609,579.789,08/09/2019,12:02,Ewallet,26.4220183,9
284-84-8576,B,Yangon,Member,Male,Fashion accessories,12.3,4,2.46,51.66,19/10/2019,14:13,Credit card,5.977615066,8
106-96-2434,A,Yangon,Normal,Male,Sports and travel,22.91,10,11.455,240.555,30/12/2019,10:39,Cash,21.63,9.6
608-18-5823,C,Mandalay,Normal,Male,Sports and travel,62.02,7,21.707,455.847,06/01/2019,19:57,Ewallet,10.89,6.7
655-65-6756,B,Yangon,Normal,Female,Fashion accessories,51.41,2,5.141,107.961,27/05/2019,12:01,Ewallet,1.3,7.1
809-74-1319,C,Yangon,Member,Female,Sports and travel,40.16,4,8.032,168.672,14/12/2019,15:17,Credit card,15.56915504,8.4
474-95-2318,A,Mandalay,Member,Female,Sports and travel,31.83,5,7.9575,167.1075,27/12/2019,15:55,Cash,18.25150066,4.6
311-11-5246,C,Naypyitaw,Normal,Female,Electronic accessories,83.21,4,16.642,349.482,17/12/2019,17:38,Cash,13.75,6.8
861-50-3795,C,Yangon,Normal,Male,Home and lifestyle,34.84,3,5.226,109.746,10/09/2019,18:51,Ewallet,9.99,6.8
174-88-7526,C,Mandalay,Member,Male,Home and lifestyle,41.89,2,4.189,87.969,05/02/2019,14:13,Ewallet,2.264111884,6.6
867-40-1483,B,Yangon,Normal,Female,Food and beverages,28.82,1,1.441,30.261,17/04/2019,10:00,Credit card,1.97,5.2
627-45-4283,A,Yangon,Member,Female,Sports and travel,83.09,2,8.309,174.489,01/04/2019,11:43,Cash,17.63667735,8
626-28-4094,B,Yangon,Member,Female,Home and lifestyle,72.95,6,21.885,459.585,13/10/2019,16:06,Ewallet,16.81883019,9.2
731-15-8511,B,Mandalay,Normal,Female,Home and lifestyle,84.02,2,8.402,176.442,28/08/2019,20:42,Ewallet,14.29,4.1
680-49-3481,C,Mandalay,Normal,Male,Health and beauty,65.62,10,32.81,689.01,13/07/2019,19:30,Ewallet,60.13,7.1
397-45-3263,A,Naypyitaw,Member,Male,Fashion accessories,13.61,9,6.1245,128.6145,19/12/2019,18:14,Cash,4.894300443,9
435-73-5808,C,Mandalay,Member,Male,Food and beverages,36.52,2,3.652,76.692,21/03/2019,14:36,Cash,8.606605772,7.4
813-37-7334,B,Yangon,Normal,Female,Food and beverages,28.74,3,4.311,90.531,26/12/2019,12:44,Ewallet,8.42,8.7
110-85-4857,B,Mandalay,Normal,Male,Home and lifestyle,14.29,2,1.429,30.009,29/01/2019,17:38,Cash,2.59,5.1
860-71-9312,C,Mandalay,Member,Male,Health and beauty,59.9,3,8.985,188.685,17/12/2019,12:31,Credit card,12.69833835,8.7
647-49-4435,A,Yangon,Normal,Male,Home and lifestyle,94.1,9,42.345,889.245,21/01/2019,18:37,Credit card,46.13,4.1
421-95-7915,C,Naypyitaw,Normal,Male,Home and lifestyle,48.76,3,7.314,153.594,26/08/2019,12:07,Credit card,8.81,6.7
963-85-2962,C,Yangon,Member,Female,Fashion accessories,95.53,7,33.4355,702.1455,01/04/2019,18:06,Ewallet,61.54657273,5
221-24-2410,A,Naypyitaw,Normal,Male,Fashion accessories,16.83,1,0.8415,17.6715,30/05/2019,19:52,Credit card,1.59,6.6
777-16-7694,C,Yangon,Normal,Female,Fashion accessories,88.9,7,31.115,653.415,24/07/2019,13:52,Ewallet,22.9,5
918-28-2436,C,Mandalay,Member,Female,Fashion accessories,47.77,9,21.4965,451.4265,11/03/2019,16:44,Ewallet,32.48201826,6.6
496-76-2860,B,Naypyitaw,Normal,Male,Home and lifestyle,89.63,10,44.815,941.115,07/07/2019,15:29,Credit card,45.12,6.5
465-78-1004,C,Mandalay,Member,Female,Fashion accessories,37.76,10,18.88,396.48,09/04/2019,12:04,Credit card,6.810903958,9.7
254-84-8024,C,Mandalay,Member,Female,Food and beverages,74.54,1,3.727,78.267,22/04/2019,11:49,Credit card,5.513133363,7.9
601-48-7039,A,Yangon,Normal,Male,Sports and travel,94.54,9,42.543,893.403,15/09/2019,19:40,Credit card,60.74,9.7
508-98-4880,C,Naypyitaw,Member,Female,Electronic accessories,19.64,9,8.838,185.598,08/09/2019,12:41,Ewallet,17.46314496,4.6
787-62-6181,C,Yangon,Normal,Male,Health and beauty,61.81,6,18.543,389.403,15/12/2019,20:54,Credit card,26.12,4.8
289-34-9588,B,Naypyitaw,Normal,Female,Fashion accessories,19.58,6,5.874,123.354,13/01/2019,10:54,Credit card,4.16,8.1
183-48-6527,B,Mandalay,Normal,Female,Electronic accessories,33.42,2,3.342,70.182,27/08/2019,15:07,Credit card,3.08,8.6
224-53-3872,B,Yangon,Normal,Female,Food and beverages,50.01,1,2.5005,52.5105,25/01/2019,11:44,Credit card,0.51,6.3
587-37-6241,B,Yangon,Member,Male,Health and beauty,97.85,1,4.8925,102.7425,25/12/2019,15:01,Ewallet,6.123406658,6.4
665-46-2814,B,Mandalay,Member,Male,Food and beverages,49.68,1,2.484,52.164,03/11/2019,15:59,Credit card,1.299228779,6.6
517-96-6997,B,Mandalay,Normal,Male,Electronic accessories,74.19,5,18.5475,389.4975,23/02/2019,20:29,Cash,8.9,7.4
845-94-9899,C,Naypyitaw,Normal,Female,Fashion accessories,61.81,3,9.2715,194.7015,08/11/2019,15:56,Cash,7.22,9.9
529-58-3801,A,Yangon,Member,Female,Electronic accessories,20.45,1,1.0225,21.4725,18/11/2019,17:36,Credit card,3.814948816,5.9
135-35-3373,C,Yangon,Normal,Male,Sports and travel,90.95,3,13.6425,286.4925,12/02/2019,16:35,Credit card,8.45,9.1
956-93-5114,C,Yangon,Member,Male,Fashion accessories,12.92,4,2.584,54.264,04/11/2019,18:09,Ewallet,8.30792956,7.5
172-55-3066,C,Mandalay,Member,Female,Health and beauty,96.71,7,33.8485,710.8185,24/11/2019,19:06,Credit card,56.72402297,6.5
671-39-1746,A,Naypyitaw,Member,Male,Electronic accessories,13.38,8,5.352,112.392,26/11/2019,17:17,Ewallet,11.58917847,7.5
588-83-5927,C,Naypyitaw,Normal,Female,Health and beauty,86.3,8,34.52,724.92,26/11/2019,14:51,Cash,47.65,7.4
833-12-7402,B,Yangon,Member,Female,Health and beauty,77.84,8,31.136,653.856,13/06/2019,12:28,Credit card,56.23185064,6.2
648-71-7062,B,Mandalay,Member,Female,Sports and travel,34.9,2,3.49,73.29,08/04/2019,11:57,Ewallet,4.924380628,5
280-10-8599,A,Mandalay,Member,Female,Food and beverages,86.85,1,4.3425,91.1925,30/12/2019,11:22,Ewallet,7.705738009,5.9
754-36-2413,A,Naypyitaw,Member,Male,Home and lifestyle,37.52,1,1.876,39.396,07/09/2019,14:35,Ewallet,7.010182864,8.4
864-87-2872,C,Yangon,Normal,Male,Sports and travel,31.17,6,9.351,196.371,21/07/2019,12:29,Credit card,16.73,7.4
504-33-3498,A,Naypyitaw,Normal,Female,Electronic accessories,97.71,3,14.6565,307.7865,14/10/2019,19:48,Ewallet,17.55,9.1
459-14-3106,A,Naypyitaw,Normal,Female,Fashion accessories,68.91,8,27.564,578.844,20/12/2019,19:44,Ewallet,8.13,5.9
495-90-1810,C,Naypyitaw,Normal,Female,Electronic accessories,60.29,9,27.1305,569.7405,16/06/2019,18:50,Ewallet,37.02,7.1
870-80-7800,C,Yangon,Member,Female,Fashion accessories,34.89,7,12.2115,256.4415,29/11/2019,11:20,Cash,27.61208701,6.7
158-27-3799,C,Yangon,Normal,Female,Food and beverages,100.98,6,30.294,636.174,15/09/2019,16:51,Cash,7.8,7.6
482-64-7586,C,Mandalay,Normal,Female,Health and beauty,93.46,10,46.73,981.33,31/10/2019,18:44,Cash,84.1,9.3
980-40-8862,B,Yangon,Normal,Male,Sports and travel,29.87,1,1.4935,31.3635,12/05/2019,13:58,Ewallet,1.42,5.1
385-72-1029,A,Yangon,Member,Female,Fashion accessories,100.48,4,20.096,422.016,18/06/2019,19:01,Credit card,24.12041947,4.3
187-78-6001,A,Mandalay,Normal,Female,Sports and travel,56.02,5,14.005,294.105,12/05/2019,13:45,Ewallet,8.3,9.4
609-93-3352,C,Naypyitaw,Normal,Female,Sports and travel,50.99,3,7.6485,160.6185,12/05/2019,12:51,Credit card,3.1,7.2
982-58-8243,C,Mandalay,Normal,Female,Home and lifestyle,80.81,2,8.081,169.701,19/02/2019,11:51,Credit card,7.44,9.8
189-57-7728,A,Yangon,Member,Female,Sports and travel,15.87,1,0.7935,16.6635,22/10/2019,13:30,Cash,2.535355965,7.4
165-37-9256,B,Yangon,Member,Male,Fashion accessories,29.17,8,11.668,245.028,26/02/2019,14:44,Ewallet,18.10249096,9.4
947-21-4929,C,Yangon,Normal,Female,Home and lifestyle,15.99,2,1.599,33.579,17/12/2019,11:52,Cash,1.48,7.2
296-63-4833,A,Mandalay,Normal,Male,Sports and travel,17.64,4,3.528,74.088,08/02/2019,10:39,Credit card,5.02,5.9
794-51-2546,A,Yangon,Member,Male,Home and lifestyle,69.69,3,10.4535,219.5235,22/06/2019,18:56,Ewallet,2.716337604,9.5
101-76-8335,C,Mandalay,Member,Male,Electronic accessories,69.55,1,3.4775,73.0275,10/08/2019,16:57,Credit card,7.701222475,8.6
882-25-1843,A,Mandalay,Member,Male,Fashion accessories,45.69,6,13.707,287.847,10/10/2019,16:52,Credit card,22.72683945,9
671-54-2764,A,Yangon,Normal,Female,Health and beauty,71.29,6,21.387,449.127,13/12/2019,15:33,Credit card,4.89,4.1
479-80-2390,A,Yangon,Normal,Male,Health and beauty,17.41,6,5.223,109.683,05/06/2019,18:00,Ewallet,7.22,5.7
511-19-3734,C,Yangon,Member,Female,Electronic accessories,91.31,6,27.393,575.253,26/09/2019,10:34,Credit card,24.92114617,8.1
393-83-5722,C,Mandalay,Member,Female,Food and beverages,95.01,7,33.2535,698.3235,28/11/2019,20:47,Cash,37.99404596,9.1
105-86-7884,A,Naypyitaw,Normal,Male,Sports and travel,65.6,7,22.96,482.16,04/10/2019,19:39,Ewallet,24.24,9.6
406-88-7600,C,Yangon,Normal,Female,Home and lifestyle,77.78,10,38.89,816.69,28/04/2019,14:04,Ewallet,70.57,4
924-33-1030,C,Yangon,Member,Female,Food and beverages,37.38,4,7.476,156.996,26/09/2019,19:41,Cash,13.55999379,8.7
372-81-8705,C,Yangon,Member,Female,Sports and travel,50.02,3,7.503,157.563,20/02/2019,19:30,Credit card,3.073024588,5.8
722-76-5142,B,Naypyitaw,Normal,Female,Home and lifestyle,65.81,7,23.0335,483.7035,05/01/2019,20:31,Credit card,3.61,8.1
864-84-6124,C,Yangon,Member,Male,Electronic accessories,13.63,7,4.7705,100.1805,05/04/2019,15:32,Credit card,10.23751063,5.1
455-72-4460,C,Yangon,Normal,Male,Fashion accessories,52.98,10,26.49,556.29,28/10/2019,11:33,Ewallet,17.57,4.1
130-57-1063,B,Mandalay,Member,Male,Electronic accessories,98.52,1,4.926,103.446,31/07/2019,19:43,Credit card,6.874843216,5.5
755-81-8065,B,Yangon,Member,Male,Fashion accessories,37.32,4,7.464,156.744,20/08/2019,20:57,Credit card,14.5584681,4.6
881-78-7547,C,Naypyitaw,Normal,Female,Home and lifestyle,39.86,6,11.958,251.118,24/09/2019,10:13,Cash,20.17,8.9
213-71-9888,C,Mandalay,Normal,Male,Fashion accessories,82.39,1,4.1195,86.5095,31/01/2019,15:19,Ewallet,4.75,6.4
928-20-6098,A,Yangon,Normal,Female,Food and beverages,25,8,10,210,06/01/2019,14:08,Cash,6.06,7.9
397-10-9285,B,Naypyitaw,Member,Male,Fashion accessories,24.68,2,2.468,51.828,10/05/2019,20:26,Credit card,3.463072389,8.3
236-41-4912,A,Mandalay,Normal,Female,Home and lifestyle,20.17,10,10.085,211.785,01/09/2019,19:46,Credit card,4.46,7.1
213-44-6141,B,Yangon,Member,Female,Health and beauty,67.69,9,30.4605,639.6705,12/04/2019,10:48,Cash,61.70844989,5.5
920-60-2246,B,Mandalay,Member,Female,Electronic accessories,15.8,9,7.11,149.31,01/07/2019,10:16,Ewallet,14.02086605,6.1
872-39-5283,A,Mandalay,Member,Female,Fashion accessories,21.69,5,5.4225,113.8725,18/08/2019,18:35,Credit card,15.06845207,4.7
904-89-7485,A,Naypyitaw,Member,Male,Food and beverages,61.31,3,9.1965,193.1265,06/11/2019,19:14,Ewallet,8.188341134,4.7
845-61-5432,A,Yangon,Normal,Male,Fashion accessories,19.56,3,2.934,61.614,06/06/2019,20:24,Credit card,0.45,7
923-70-2046,C,Naypyitaw,Member,Female,Food and beverages,19.41,7,6.7935,142.6635,17/08/2019,13:48,Credit card,5.840066082,6.9
269-69-7190,C,Naypyitaw,Normal,Female,Food and beverages,69.96,3,10.494,220.374,08/11/2019,19:25,Cash,17.12,9.4
424-19-2982,B,Mandalay,Normal,Female,Home and lifestyle,24.05,10,12.025,252.525,10/09/2019,20:44,Credit card,5.33,5.3
328-21-2911,C,Naypyitaw,Normal,Female,Sports and travel,26.63,9,11.9835,251.6535,23/07/2019,16:10,Credit card,0.17,7.9
341-80-3925,A,Yangon,Member,Male,Home and lifestyle,47.08,2,4.708,98.868,02/05/2019,10:31,Credit card,6.838007818,4.2
325-11-3552,B,Yangon,Normal,Male,Sports and travel,26.73,1,1.3365,28.0665,11/01/2019,13:24,Credit card,1.1,8.4
169-82-7148,B,Yangon,Normal,Female,Electronic accessories,73.38,4,14.676,308.196,09/02/2019,15:21,Credit card,30.55,8.4
698-44-3808,A,Naypyitaw,Normal,Female,Electronic accessories,65.6,5,16.4,344.4,30/12/2019,14:00,Credit card,28.67,5.7
326-50-9382,B,Yangon,Normal,Male,Home and lifestyle,26.76,8,10.704,224.784,23/06/2019,20:15,Ewallet,13.14,9.5
988-40-7524,A,Yangon,Normal,Male,Fashion accessories,86.53,10,43.265,908.565,13/03/2019,10:21,Credit card,88.5,5.6
819-98-4157,C,Naypyitaw,Normal,Male,Food and beverages,88.91,2,8.891,186.711,06/12/2019,11:51,Credit card,13.25,7.5
423-42-5817,A,Mandalay,Member,Male,Food and beverages,81.51,6,24.453,513.513,29/08/2019,17:34,Ewallet,48.2833576,4.3
974-25-9872,A,Mandalay,Normal,Male,Sports and travel,97.88,2,9.788,205.548,25/05/2019,18:27,Ewallet,12.09,9
714-27-4840,A,Naypyitaw,Normal,Female,Fashion accessories,26.69,5,6.6725,140.1225,08/07/2019,13:33,Cash,0.85,4.8
913-77-1341,A,Yangon,Member,Male,Electronic accessories,68.9,3,10.335,217.035,12/03/2019,10:02,Cash,17.12499868,6.8
273-81-6945,B,Naypyitaw,Normal,Male,Electronic accessories,98.7,1,4.935,103.635,27/01/2019,16:19,Ewallet,5.84,7.2
553-56-9922,A,Mandalay,Member,Female,Health and beauty,93.94,3,14.091,295.911,25/03/2019,19:46,Ewallet,10.52231538,4.4
636-69-6138,C,Yangon,Member,Male,Fashion accessories,86.02,6,25.806,541.926,16/01/2019,16:47,Ewallet,34.75630156,8
898-50-7146,C,Yangon,Member,Male,Health and beauty,96.36,9,43.362,910.602,05/01/2019,11:22,Ewallet,53.11164707,7.2
787-60-5522,A,Yangon,Member,Female,Home and lifestyle,41.41,6,12.423,260.883,24/02/2019,20:21,Credit card,17.810927,4.1
946-57-4729,C,Naypyitaw,Normal,Male,Fashion accessories,78.33,2,7.833,164.493,29/07/2019,15:06,Cash,5.59,6.4
780-86-3639,A,Naypyitaw,Normal,Male,Electronic accessories,16.21,4,3.242,68.082,25/10/2019,13:10,Ewallet,1.27,6.1
713-97-6324,A,Mandalay,Member,Male,Home and lifestyle,71.95,2,7.195,151.095,18/11/2019,19:06,Credit card,13.19279597,6
292-88-4935,A,Yangon,Member,Male,Fashion accessories,82.79,4,16.558,347.718,15/11/2019,11:44,Credit card,6.085498849,6.5
530-23-5054,C,Mandalay,Normal,Male,Home and lifestyle,69.19,1,3.4595,72.6495,08/09/2019,13:02,Ewallet,6.57,4.7
951-17-4442,C,Yangon,Member,Male,Food and beverages,12.16,7,4.256,89.376,24/11/2019,16:20,Cash,10.40689876,9.5
403-85-8263,C,Yangon,Normal,Female,Electronic accessories,22.42,3,3.363,70.623,27/01/2019,14:27,Ewallet,3.13,7.7
